SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	DISCIPLINE	DISCIPLINE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2012	F	Female	F2_GOV	Government	25.47724	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2012	F	Female	F2_HIG_EDU	Higher education	32.37676	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2012	F	Female	_T	All fields	32.11797	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2014	F	Female	F2_GOV	Government	25.47724	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2016	F	Female	F2_AGR	Agricultural and veterinary sciences	26.7101	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2016	F	Female	F2_GOV	Government	25.47724	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2016	F	Female	F2_HIG_EDU	Higher education	33.99788	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2016	F	Female	F2_MED	Medical and health sciences	40.37206	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2016	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	36.698809999999995	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2016	F	Female	F2_SSC	Social sciences	29.88953	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2016	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	29.88953	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2016	F	Female	_T	All fields	33.7536	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2009	F	Female	_T	All fields	33.72244	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2010	F	Female	F2_AGR	Agricultural and veterinary sciences	20.422539999999998	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2010	F	Female	F2_ENG	Engineering and technology	28.85714	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2010	F	Female	F2_GOV	Government	37.58865	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2010	F	Female	F2_HIG_EDU	Higher education	28.305790000000002	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2010	F	Female	F2_HUM	Humanities and the arts	61.53846	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2010	F	Female	F2_MED	Medical and health sciences	53.11005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2010	F	Female	F2_NSC	Natural sciences	27.77778	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2010	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	32.37339	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2010	F	Female	F2_PRI	Private non-profit	46.42857	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2010	F	Female	F2_SSC	Social sciences	29.8893	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2010	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	32.01377	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2010	F	Female	_T	All fields	32.24181	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	F2_AGR	Agricultural and veterinary sciences	25.55556	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	F2_BUS_ENT	Business enterprise	50.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	F2_ENG	Engineering and technology	24.37811	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	F2_GOV	Government	40.968340000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	F2_HIG_EDU	Higher education	25.35885	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	F2_MED	Medical and health sciences	53.52113000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	F2_NSC	Natural sciences	26.95167	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	30.96609	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	F2_PRI	Private non-profit	37.5	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	F2_SSC	Social sciences	25.25832	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	25.25832	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	_T	All fields	28.923579999999998	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2009	F	Female	F2_AGR	Agricultural and veterinary sciences	53.448280000000004	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2009	F	Female	F2_ENG	Engineering and technology	38.649159999999995	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2009	F	Female	F2_GOV	Government	44.817479999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2009	F	Female	F2_HIG_EDU	Higher education	47.51258	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2009	F	Female	F2_HUM	Humanities and the arts	48.73323	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2009	F	Female	F2_MED	Medical and health sciences	57.020759999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2009	F	Female	F2_NSC	Natural sciences	43.223009999999995	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2009	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	45.11278	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2009	F	Female	F2_SSC	Social sciences	48.61111	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2009	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	48.70349	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2009	F	Female	_T	All fields	45.68748	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2010	F	Female	_T	All fields	45.39249	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2011	F	Female	F2_AGR	Agricultural and veterinary sciences	54.63415	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2011	F	Female	F2_ENG	Engineering and technology	35.12545	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2011	F	Female	F2_GOV	Government	44.58285	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2011	F	Female	F2_HIG_EDU	Higher education	36.58052	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2011	F	Female	F2_HUM	Humanities and the arts	51.625240000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2011	F	Female	F2_MED	Medical and health sciences	58.638740000000006	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2011	F	Female	F2_NSC	Natural sciences	41.62207	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2011	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	41.75314	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2011	F	Female	F2_SSC	Social sciences	39.56044	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2011	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	47.48744	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2011	F	Female	_T	All fields	42.777029999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2012	F	Female	_T	All fields	45.06903	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2013	F	Female	F2_AGR	Agricultural and veterinary sciences	66.66667	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2013	F	Female	F2_ENG	Engineering and technology	33.51648	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2013	F	Female	F2_GOV	Government	47.72056	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2013	F	Female	F2_HIG_EDU	Higher education	49.69549	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2013	F	Female	F2_HUM	Humanities and the arts	60.53719	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2013	F	Female	F2_MED	Medical and health sciences	61.71875	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2013	F	Female	F2_NSC	Natural sciences	46.39927	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2013	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	46.32376	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2013	F	Female	F2_SSC	Social sciences	47.00461	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2013	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	56.34806999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2013	F	Female	_T	All fields	48.13953	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	F	Female	F2_AGR	Agricultural and veterinary sciences	76.08695999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	F	Female	F2_ENG	Engineering and technology	32.664229999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	F	Female	F2_GOV	Government	51.33379	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	F	Female	F2_HIG_EDU	Higher education	59.5082	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	F	Female	F2_HUM	Humanities and the arts	79.27535999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	F	Female	F2_MED	Medical and health sciences	62.077290000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	F	Female	F2_NSC	Natural sciences	48.48628	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	47.918	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	F	Female	F2_SSC	Social sciences	55.421690000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	71.52642	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	F	Female	_T	All fields	53.74035	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2015	F	Female	F2_AGR	Agricultural and veterinary sciences	52.32558	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2015	F	Female	F2_ENG	Engineering and technology	33.72549	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2015	F	Female	F2_GOV	Government	50.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2015	F	Female	F2_HIG_EDU	Higher education	61.41826999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2015	F	Female	F2_HUM	Humanities and the arts	61.27168	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2015	F	Female	F2_MED	Medical and health sciences	75.4902	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2015	F	Female	F2_NSC	Natural sciences	50.29412	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2015	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	49.19014	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2015	F	Female	F2_SSC	Social sciences	62.34568	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2015	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	61.614169999999994	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2015	F	Female	_T	All fields	52.46369	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	F2_AGR	Agricultural and veterinary sciences	50.74627	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	F2_ENG	Engineering and technology	35.08443	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	F2_GOV	Government	48.46257	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	F2_HIG_EDU	Higher education	67.68115999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	F2_HUM	Humanities and the arts	64.20721999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	F2_MED	Medical and health sciences	71.8894	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	F2_NSC	Natural sciences	49.45328	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	48.4977	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	F2_SSC	Social sciences	62.962959999999995	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	63.89215	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	_T	All fields	52.0641	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2017	F	Female	F2_AGR	Agricultural and veterinary sciences	66.27906999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2017	F	Female	F2_ENG	Engineering and technology	33.63472	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2017	F	Female	F2_GOV	Government	50.85935	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2017	F	Female	F2_HIG_EDU	Higher education	56.71641999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2017	F	Female	F2_HUM	Humanities and the arts	68.22612	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2017	F	Female	F2_MED	Medical and health sciences	65.63877	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2017	F	Female	F2_NSC	Natural sciences	48.97225	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2017	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	47.830729999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2017	F	Female	F2_SSC	Social sciences	65.77946999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2017	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	67.39690999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
