SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OCCUPATION	OCCUPATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	68.80479684	29.36491634	586	Pakistan	2016	F	Female	_T	Total or no breakdown by Occupation	66.0	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	68.80479684	29.36491634	586	Pakistan	2017	M	Male	_T	Total or no breakdown by Occupation	92.58	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	68.80479684	29.36491634	586	Pakistan	2017	F	Female	_T	Total or no breakdown by Occupation	71.56	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	68.80479684	29.36491634	586	Pakistan	2018	M	Male	_T	Total or no breakdown by Occupation	93.0	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	Employment definition: Excluding own-use production workers | Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	68.80479684	29.36491634	586	Pakistan	2018	F	Female	_T	Total or no breakdown by Occupation	71.0	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	Employment definition: Excluding own-use production workers | Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-81.26616623	8.450965746	591	Panama	2014	F	Female	_T	Total or no breakdown by Occupation	4.3	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Living Standards Survey	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PAN - Balboa(PAB)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-81.26616623	8.450965746	591	Panama	2014	M	Male	_T	Total or no breakdown by Occupation	4.5	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Living Standards Survey	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PAN - Balboa(PAB)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-60.54854225	-21.70216237	600	Paraguay	2014	F	Female	_T	Total or no breakdown by Occupation	12012.43	CUR_LCU	Local currency	0	Units	C	Country data	HS - Continous Household Survey	nan	nan	Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas | Local currency: PRY - Guarani(PYG) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-60.54854225	-21.70216237	600	Paraguay	2014	M	Male	_T	Total or no breakdown by Occupation	12700.01	CUR_LCU	Local currency	0	Units	C	Country data	HS - Continous Household Survey	nan	nan	Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas | Local currency: PRY - Guarani(PYG) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-60.54854225	-21.70216237	600	Paraguay	2015	M	Male	_T	Total or no breakdown by Occupation	12702.0	CUR_LCU	Local currency	0	Units	C	Country data	HS - Continous Household Survey	nan	nan	Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas | Local currency: PRY - Guarani(PYG) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-60.54854225	-21.70216237	600	Paraguay	2015	F	Female	_T	Total or no breakdown by Occupation	12927.0	CUR_LCU	Local currency	0	Units	C	Country data	HS - Continous Household Survey	nan	nan	Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas | Local currency: PRY - Guarani(PYG) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-60.54854225	-21.70216237	600	Paraguay	2017	M	Male	_T	Total or no breakdown by Occupation	13352.22	CUR_LCU	Local currency	0	Units	C	Country data	HS - Continous Household Survey	nan	nan	Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas | Age coverage - minimum age: 10 years old | Local currency: PRY - Guarani(PYG) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-60.54854225	-21.70216237	600	Paraguay	2017	F	Female	_T	Total or no breakdown by Occupation	13445.51	CUR_LCU	Local currency	0	Units	C	Country data	HS - Continous Household Survey	nan	nan	Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas | Age coverage - minimum age: 10 years old | Local currency: PRY - Guarani(PYG) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-71.82093277	-13.58939705	604	Peru	2014	F	Female	_T	Total or no breakdown by Occupation	6.2	CUR_LCU	Local currency	0	Units	C	Country data	HS - National Household Survey	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-71.82093277	-13.58939705	604	Peru	2014	M	Male	_T	Total or no breakdown by Occupation	7.8	CUR_LCU	Local currency	0	Units	C	Country data	HS - National Household Survey	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	19.40660158	52.122673299999995	616	Poland	2014	M	Male	_T	Total or no breakdown by Occupation	24.57	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: POL - Zloty(PLN)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	19.40660158	52.122673299999995	616	Poland	2014	F	Female	_T	Total or no breakdown by Occupation	22.67	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: POL - Zloty(PLN)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2014	F	Female	_T	Total or no breakdown by Occupation	6.88	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: PRT - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2014	M	Male	_T	Total or no breakdown by Occupation	8.08	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: PRT - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2015	F	Female	_T	Total or no breakdown by Occupation	4.62	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Employment Survey	nan	nan	Population coverage: Excluding institutional population | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2015	M	Male	_T	Total or no breakdown by Occupation	5.11	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Employment Survey	nan	nan	Population coverage: Excluding institutional population | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2016	F	Female	_T	Total or no breakdown by Occupation	4.71	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Employment Survey	nan	nan	Population coverage: Excluding institutional population | Local currency: PRT - Euro(EUR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2016	M	Male	_T	Total or no breakdown by Occupation	5.15	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Employment Survey	nan	nan	Population coverage: Excluding institutional population | Local currency: PRT - Euro(EUR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2017	F	Female	_T	Total or no breakdown by Occupation	4.84	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Employment Survey	nan	nan	Population coverage: Excluding institutional population | Local currency: PRT - Euro(EUR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2017	M	Male	_T	Total or no breakdown by Occupation	5.27	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Employment Survey	nan	nan	Population coverage: Excluding institutional population | Local currency: PRT - Euro(EUR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2018	F	Female	_T	Total or no breakdown by Occupation	4.97	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Employment Survey	nan	nan	Population coverage: Excluding institutional population | Local currency: PRT - Euro(EUR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2018	M	Male	_T	Total or no breakdown by Occupation	5.44	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Employment Survey	nan	nan	Population coverage: Excluding institutional population | Local currency: PRT - Euro(EUR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2014	M	Male	_T	Total or no breakdown by Occupation	12.68	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Excluding apprentices | Establishment size coverage: All establishments with at least 10 employees | Local currency: ROU - Romanian leu(RON)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2014	F	Female	_T	Total or no breakdown by Occupation	12.11	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Excluding apprentices | Establishment size coverage: All establishments with at least 10 employees | Local currency: ROU - Romanian leu(RON)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2018	F	Female	_T	Total or no breakdown by Occupation	25.71	CUR_LCU	Local currency	0	Units	C	Country data	ES - Labour cost survey	nan	nan	Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Employees | Local currency: ROU - Romanian leu(RON) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2018	M	Male	_T	Total or no breakdown by Occupation	26.12	CUR_LCU	Local currency	0	Units	C	Country data	ES - Labour cost survey	nan	nan	Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Employees | Local currency: ROU - Romanian leu(RON) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	99.01404926	61.61899849	643	Russian Federation	2015	M	Male	_T	Total or no breakdown by Occupation	217.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Establishments sample survey on employees' wages by occupation	nan	nan	Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	99.01404926	61.61899849	643	Russian Federation	2015	F	Female	_T	Total or no breakdown by Occupation	164.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Establishments sample survey on employees' wages by occupation	nan	nan	Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	99.01404926	61.61899849	643	Russian Federation	2017	F	Female	_T	Total or no breakdown by Occupation	192.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Establishments sample survey on employees' wages by occupation	nan	nan	Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	99.01404926	61.61899849	643	Russian Federation	2017	M	Male	_T	Total or no breakdown by Occupation	257.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Establishments sample survey on employees' wages by occupation	nan	nan	Data reference period: October | Geographical coverage: Total national, excluding some areas | Local currency: RUS - Russian ruble(RUB) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-64.66224284	-16.71273412	68	Bolivia (Plurinational State of)	2014	M	Male	_T	Total or no breakdown by Occupation	17.8	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Household Survey	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: BOL - Bolivian(BOB)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-64.66224284	-16.71273412	68	Bolivia (Plurinational State of)	2014	F	Female	_T	Total or no breakdown by Occupation	16.7	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Household Survey	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: BOL - Bolivian(BOB)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	20.805876	44.03145697	688	Serbia	2014	F	Female	_T	Total or no breakdown by Occupation	346.81	CUR_LCU	Local currency	0	Units	C	Country data	ES - Monthly Statistical Survey on Employees and their Salaries and Wages	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: SRB - Serbian dinar(RSD)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	20.805876	44.03145697	688	Serbia	2014	M	Male	_T	Total or no breakdown by Occupation	379.95	CUR_LCU	Local currency	0	Units	C	Country data	ES - Monthly Statistical Survey on Employees and their Salaries and Wages	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: SRB - Serbian dinar(RSD)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	19.48495604	48.70741446	703	Slovakia	2014	F	Female	_T	Total or no breakdown by Occupation	4.74	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Structure of Earnings Survey	nan	nan	Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: SVK - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	19.48495604	48.70741446	703	Slovakia	2014	M	Male	_T	Total or no breakdown by Occupation	5.9	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Structure of Earnings Survey	nan	nan	Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: SVK - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	19.48495604	48.70741446	703	Slovakia	2015	M	Male	_T	Total or no breakdown by Occupation	6.65	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Structure of Earnings Survey	nan	nan	Reference group coverage: Employees | Local currency: SVK - Euro(EUR) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	19.48495604	48.70741446	703	Slovakia	2015	F	Female	_T	Total or no breakdown by Occupation	5.38	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Structure of Earnings Survey	nan	nan	Reference group coverage: Employees | Local currency: SVK - Euro(EUR) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	2015	F	Female	_T	Total or no breakdown by Occupation	24000.0	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Data reference period: July | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: VNM - Dong(VND) | Value type: Real values | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	2015	M	Male	_T	Total or no breakdown by Occupation	26000.0	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Data reference period: July | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: VNM - Dong(VND) | Value type: Real values | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	2016	M	Male	_T	Total or no breakdown by Occupation	28000.0	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: VNM - Dong(VND) | Value type: Real values | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	2016	F	Female	_T	Total or no breakdown by Occupation	25000.0	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: VNM - Dong(VND) | Value type: Real values | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2014	F	Female	_T	Total or no breakdown by Occupation	8.5	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: SVN - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2014	M	Male	_T	Total or no breakdown by Occupation	9.14	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: SVN - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2014	M	Male	_T	Total or no breakdown by Occupation	16.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Wage Structure Survey	nan	nan	Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees | Local currency: ESP - Euro(EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2014	F	Female	_T	Total or no breakdown by Occupation	14.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Wage Structure Survey	nan	nan	Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees | Local currency: ESP - Euro(EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2015	F	Female	_T	Total or no breakdown by Occupation	14.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Wage Structure Survey	nan	nan	Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees | Local currency: ESP - Euro(EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2015	M	Male	_T	Total or no breakdown by Occupation	16.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Wage Structure Survey	nan	nan	Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees | Local currency: ESP - Euro(EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2016	F	Female	_T	Total or no breakdown by Occupation	14.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Wage Structure Survey	nan	nan	Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees | Local currency: ESP - Euro(EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2016	M	Male	_T	Total or no breakdown by Occupation	16.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Wage Structure Survey	nan	nan	Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees | Local currency: ESP - Euro(EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2017	M	Male	_T	Total or no breakdown by Occupation	16.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Wage Structure Survey	nan	nan	Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees | Local currency: ESP - Euro(EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2017	F	Female	_T	Total or no breakdown by Occupation	14.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Wage Structure Survey	nan	nan	Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees | Local currency: ESP - Euro(EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	14.377533800000002	60.60103109	752	Sweden	2014	M	Male	_T	Total or no breakdown by Occupation	202.13	CUR_LCU	Local currency	0	Units	C	Country data	ES - Salary Structure Statistics	nan	nan	Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old | Local currency: SWE - Swedish krona(SEK)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	14.377533800000002	60.60103109	752	Sweden	2014	F	Female	_T	Total or no breakdown by Occupation	174.13	CUR_LCU	Local currency	0	Units	C	Country data	ES - Salary Structure Statistics	nan	nan	Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old | Local currency: SWE - Swedish krona(SEK)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	8.223158	46.96617097	756	Switzerland	2014	M	Male	_T	Total or no breakdown by Occupation	44.37	CUR_LCU	Local currency	0	Units	C	Country data	ES - Swiss Earnings Structure Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)
