SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	EMPLOYMENT_STATUS	EMPLOYMENT_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	F	Female	Y_GE15	15 years old and over	1	Employees	20.89	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	M	Male	Y_GE15	15 years old and over	1	Employees	29.02	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	25.37	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	F	Female	Y_GE15	15 years old and over	2	Employers	0.83	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	M	Male	Y_GE15	15 years old and over	2	Employers	1.91	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	1.42	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	F	Female	Y_GE15	15 years old and over	3	Own-account workers	37.6	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	M	Male	Y_GE15	15 years old and over	3	Own-account workers	50.9	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	44.93	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	F	Female	Y_GE15	15 years old and over	5	Contributing family workers	40.67	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	M	Male	Y_GE15	15 years old and over	5	Contributing family workers	18.17	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	5	Contributing family workers	28.28	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	F	Female	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2009	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	F	Female	Y_GE15	15 years old and over	1	Employees	21.14	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	M	Male	Y_GE15	15 years old and over	1	Employees	29.42	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	25.7	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	F	Female	Y_GE15	15 years old and over	2	Employers	0.84	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	M	Male	Y_GE15	15 years old and over	2	Employers	1.9	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	1.43	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	F	Female	Y_GE15	15 years old and over	3	Own-account workers	37.83	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	M	Male	Y_GE15	15 years old and over	3	Own-account workers	50.75	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	44.95	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	F	Female	Y_GE15	15 years old and over	5	Contributing family workers	40.19	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	M	Male	Y_GE15	15 years old and over	5	Contributing family workers	17.93	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	5	Contributing family workers	27.93	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	F	Female	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2010	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	F	Female	Y_GE15	15 years old and over	1	Employees	21.45	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	M	Male	Y_GE15	15 years old and over	1	Employees	29.66	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	25.96	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	F	Female	Y_GE15	15 years old and over	2	Employers	0.92	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	M	Male	Y_GE15	15 years old and over	2	Employers	1.86	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	1.44	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	F	Female	Y_GE15	15 years old and over	3	Own-account workers	38.08	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	M	Male	Y_GE15	15 years old and over	3	Own-account workers	50.75	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	45.04	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	F	Female	Y_GE15	15 years old and over	5	Contributing family workers	39.55	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	M	Male	Y_GE15	15 years old and over	5	Contributing family workers	17.73	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	5	Contributing family workers	27.56	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	F	Female	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2011	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	F	Female	Y_GE15	15 years old and over	1	Employees	21.64	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	M	Male	Y_GE15	15 years old and over	1	Employees	29.97	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	26.22	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	F	Female	Y_GE15	15 years old and over	2	Employers	0.88	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	M	Male	Y_GE15	15 years old and over	2	Employers	1.92	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	1.46	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	F	Female	Y_GE15	15 years old and over	3	Own-account workers	38.34	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	M	Male	Y_GE15	15 years old and over	3	Own-account workers	50.73	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	45.14	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	F	Female	Y_GE15	15 years old and over	5	Contributing family workers	39.14	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	M	Male	Y_GE15	15 years old and over	5	Contributing family workers	17.37	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	5	Contributing family workers	27.19	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	F	Female	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2012	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	F	Female	Y_GE15	15 years old and over	1	Employees	21.81	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	M	Male	Y_GE15	15 years old and over	1	Employees	30.15	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	26.38	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	F	Female	Y_GE15	15 years old and over	2	Employers	0.9	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	M	Male	Y_GE15	15 years old and over	2	Employers	1.95	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	1.47	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	F	Female	Y_GE15	15 years old and over	3	Own-account workers	38.38	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	M	Male	Y_GE15	15 years old and over	3	Own-account workers	50.86	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	45.22	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	F	Female	Y_GE15	15 years old and over	5	Contributing family workers	38.91	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	M	Male	Y_GE15	15 years old and over	5	Contributing family workers	17.04	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	5	Contributing family workers	26.93	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	F	Female	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
