SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	PERPETRATOR	PERPETRATOR_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	24.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	30.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	7.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	11.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	0.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	1.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	2.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	13.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELIG	Priest/religious leader	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	6.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	1.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2006	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	33.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2006	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2006	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	20.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2006	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2006	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	0.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2006	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2006	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2006	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	0.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	45.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	11.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	7.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	0.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	29.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	0.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	2.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	2.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	3.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	5.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	2.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	19.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	4.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	0.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	3.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	4.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	44.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	0.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	0.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	11.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	9.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELIG	Priest/religious leader	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	10.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	0.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2011-12	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	0.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	79.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	1.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	0.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	1.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	0.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	10.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	0.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	4.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	1.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	0.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELIG	Priest/religious leader	0.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	0.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	0.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	48.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	4.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	1.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	2.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	0.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	24.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	0.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	3.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	3.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	5.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	0.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELIG	Priest/religious leader	0.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	10.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	1.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2014	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	40.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	10.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	0.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	3.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	1.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	9.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	0.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	1.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	1.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	4.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
