SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	IMMIGRATION_STATUS	IMMIGRATION_STATUS_DESC	SOCIOEC_STATUS	SOCIOEC_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-60.54854225	-21.70216237	600	Paraguay	2017	F	Female	_T	Total	_T	Total	14.6	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-60.54854225	-21.70216237	600	Paraguay	2017	M	Male	_T	Total	_T	Total	25.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	120.86014180000001	14.16591706	608	Philippines	2015	F	Female	_T	Total	_T	Total	49.3	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	120.86014180000001	14.16591706	608	Philippines	2015	M	Male	_T	Total	_T	Total	41.58	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	19.40660158	52.122673299999995	616	Poland	2014	F	Female	_T	Total	_T	Total	28.5	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	19.40660158	52.122673299999995	616	Poland	2014	M	Male	_T	Total	_T	Total	29.96	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	19.40660158	52.122673299999995	616	Poland	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	38.42	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	19.40660158	52.122673299999995	616	Poland	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	32.09	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2014	F	Female	_T	Total	_T	Total	35.78	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2014	M	Male	_T	Total	_T	Total	25.61	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	22.94	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	39.14	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	33.76	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	36.8	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	125.94510520000001	-8.797497247	626	Timor-Leste	2015	F	Female	_T	Total	_T	Total	24.7	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	125.94510520000001	-8.797497247	626	Timor-Leste	2015	M	Male	_T	Total	_T	Total	23.23	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	90.45098484	27.39598568	64	Bhutan	2016	F	Female	_T	Total	_T	Total	28.9	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	90.45098484	27.39598568	64	Bhutan	2016	M	Male	_T	Total	_T	Total	28.9	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2014	F	Female	_T	Total	_T	Total	31.11	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2014	M	Male	_T	Total	_T	Total	52.76	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	67.6	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	11.42	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	45.5	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	33.71	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	99.01404926	61.61899849	643	Russian Federation	2014	F	Female	_T	Total	_T	Total	40.52	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	99.01404926	61.61899849	643	Russian Federation	2014	M	Male	_T	Total	_T	Total	25.72	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	99.01404926	61.61899849	643	Russian Federation	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	35.49	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	99.01404926	61.61899849	643	Russian Federation	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	42.3	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	99.01404926	61.61899849	643	Russian Federation	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	23.9	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	99.01404926	61.61899849	643	Russian Federation	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	41.7	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-63.05651612	18.21525315	660	Anguilla	2016	F	Female	_T	Total	_T	Total	30.2	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-63.05651612	18.21525315	660	Anguilla	2016	M	Male	_T	Total	_T	Total	31.51	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	55.46561591	-4.678053059	690	Seychelles	2015	F	Female	_T	Total	_T	Total	49.9	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	55.46561591	-4.678053059	690	Seychelles	2015	M	Male	_T	Total	_T	Total	33.04	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	19.48495604	48.70741446	703	Slovakia	2014	F	Female	_T	Total	_T	Total	24.8	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	19.48495604	48.70741446	703	Slovakia	2014	M	Male	_T	Total	_T	Total	36.76	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	19.48495604	48.70741446	703	Slovakia	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	22.79	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	19.48495604	48.70741446	703	Slovakia	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	36.73	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	2013	F	Female	_T	Total	_T	Total	26.2	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	2013	M	Male	_T	Total	_T	Total	36.84	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2014	F	Female	_T	Total	_T	Total	18.81	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2014	M	Male	_T	Total	_T	Total	16.22	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	29.4	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	56.2	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	28.56	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	21.74	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2014	F	Female	_T	Total	_T	Total	12.68	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2014	M	Male	_T	Total	_T	Total	14.39	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	40.53	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	35.6	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	18.65	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	14.81	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	31.50149288	-26.56471011	748	Eswatini	2013	F	Female	_T	Total	_T	Total	31.2	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	31.50149288	-26.56471011	748	Eswatini	2013	M	Male	_T	Total	_T	Total	24.06	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.377533800000002	60.60103109	752	Sweden	2014	F	Female	_T	Total	_T	Total	13.84	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.377533800000002	60.60103109	752	Sweden	2014	M	Male	_T	Total	_T	Total	42.57	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.377533800000002	60.60103109	752	Sweden	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	54.07	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.377533800000002	60.60103109	752	Sweden	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	28.52	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.377533800000002	60.60103109	752	Sweden	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	25.3	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.377533800000002	60.60103109	752	Sweden	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	12.12	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	8.223158	46.96617097	756	Switzerland	2014	F	Female	_T	Total	_T	Total	32.57	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	8.223158	46.96617097	756	Switzerland	2014	M	Male	_T	Total	_T	Total	33.46	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	8.223158	46.96617097	756	Switzerland	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	30.4	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	8.223158	46.96617097	756	Switzerland	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	47.4	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	8.223158	46.96617097	756	Switzerland	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	17.78	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	8.223158	46.96617097	756	Switzerland	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	32.83	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	101.02029509999998	15.13089239	764	Thailand	2015	F	Female	_T	Total	_T	Total	27.8	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	101.02029509999998	15.13089239	764	Thailand	2015	M	Male	_T	Total	_T	Total	30.22	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-171.81544730000002	-9.214545558	772	Tokelau	2014	F	Female	_T	Total	_T	Total	38.9	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-171.81544730000002	-9.214545558	772	Tokelau	2014	M	Male	_T	Total	_T	Total	33.64	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-175.1959991	-21.19511329	776	Tonga	2017	F	Female	_T	Total	_T	Total	30.5	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-175.1959991	-21.19511329	776	Tonga	2017	M	Male	_T	Total	_T	Total	40.35	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	53.98279159	23.43322219	784	United Arab Emirates	2016	F	Female	_T	Total	_T	Total	21.8	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	53.98279159	23.43322219	784	United Arab Emirates	2016	M	Male	_T	Total	_T	Total	19.16	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	178.6679611	-7.460048071	798	Tuvalu	2013	F	Female	_T	Total	_T	Total	15.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	178.6679611	-7.460048071	798	Tuvalu	2013	M	Male	_T	Total	_T	Total	29.45	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2014	F	Female	_T	Total	_T	Total	17.31	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2014	M	Male	_T	Total	_T	Total	25.3	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	27.1	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	29.5	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	38.5	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	19.66	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2014	F	Female	_T	Total	_T	Total	36.87	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2014	M	Male	_T	Total	_T	Total	20.56	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	18.22	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	30.76	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	45.4	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	37.63	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2014	F	Female	_T	Total	_T	Total	19.34	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2014	M	Male	_T	Total	_T	Total	32.13	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	17.63	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	33.1	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2014	F	Female	_T	Total	_T	Total	28.1	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2014	M	Male	_T	Total	_T	Total	48.22	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-176.20347880000003	-13.28471201	876	Wallis and Futuna Islands	2015	F	Female	_T	Total	_T	Total	30.9	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-176.20347880000003	-13.28471201	876	Wallis and Futuna Islands	2015	M	Male	_T	Total	_T	Total	28.69	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	45.22389143	15.22242099	887	Yemen	2014	F	Female	_T	Total	_T	Total	33.4	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
