SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	ETHNICITY	ETHNICITY_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2015	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2015	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.4	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2016	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	8.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2016	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.0	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2017	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2017	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	8.0	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2018	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	7.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2018	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	8.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2003	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2003	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2003	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2004	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2004	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	7.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2004	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2005	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2005	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2005	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2006	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2006	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	7.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2006	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2007	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2007	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2008	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	7.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2008	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2009	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2009	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.0	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2010	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2010	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2011	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2011	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2012	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2012	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.0	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2013	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.0	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2013	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2014	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2014	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	7.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2015	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2015	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.4	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2016	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2016	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2017	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2017	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2018	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.0	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2018	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	46.6982339	-19.38514785	450	Madagascar	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	3.8	PT	Percent	0	Units	C	Country data	LFS - National Survey on Employment and the Informal Sector	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	46.6982339	-19.38514785	450	Madagascar	2012	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.3	PT	Percent	0	Units	C	Country data	LFS - National Survey on Employment and the Informal Sector	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	46.6982339	-19.38514785	450	Madagascar	2012	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	3.3	PT	Percent	0	Units	C	Country data	LFS - National Survey on Employment and the Informal Sector	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	46.6982339	-19.38514785	450	Madagascar	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.8	PT	Percent	0	Units	C	Country data	HS - Enquete sur la transition de l'ecole vers la vie active	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	46.6982339	-19.38514785	450	Madagascar	2015	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.3	PT	Percent	0	Units	C	Country data	HS - Enquete sur la transition de l'ecole vers la vie active	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	46.6982339	-19.38514785	450	Madagascar	2015	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.1	PT	Percent	0	Units	C	Country data	HS - Enquete sur la transition de l'ecole vers la vie active	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	32.9	PT	Percent	0	Units	C	Country data	HIES - Integrated Household Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2017	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	41.4	PT	Percent	0	Units	C	Country data	HIES - Integrated Household Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2017	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	23.6	PT	Percent	0	Units	C	Country data	HIES - Integrated Household Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	14.4	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2011	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	19.4	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2011	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.7	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	14.0	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2012	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	18.7	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2012	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.6	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	13.7	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2013	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	18.5	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2013	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.1	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	12.8	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2014	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	17.3	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2014	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	8.6	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.7	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2016	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	15.3	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2016	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	8.4	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.8	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2017	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	15.1	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
