SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	MARITAL_STATUS	MARITAL_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	1981	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	2.02	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	1981	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	3.5	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	1981	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	2.06	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	1991	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	8.82	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	1991	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	8.35	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2001	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	12.51	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2001	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	10.22	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2011	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	14.13	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2011	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	10.19	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	113.5665388	22.1237259	446	China, Macao Special Administrative Region	1981	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	0.34	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	113.5665388	22.1237259	446	China, Macao Special Administrative Region	1981	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	1.03	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	113.5665388	22.1237259	446	China, Macao Special Administrative Region	1981	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.35	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	113.5665388	22.1237259	446	China, Macao Special Administrative Region	1981	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	0.82	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	113.5665388	22.1237259	446	China, Macao Special Administrative Region	1991	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	2.79	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	113.5665388	22.1237259	446	China, Macao Special Administrative Region	1991	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	1.52	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	113.5665388	22.1237259	446	China, Macao Special Administrative Region	2006	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	7.3	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	113.5665388	22.1237259	446	China, Macao Special Administrative Region	2006	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	3.02	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	113.5665388	22.1237259	446	China, Macao Special Administrative Region	2016	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	7.21	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	113.5665388	22.1237259	446	China, Macao Special Administrative Region	2016	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	3.12	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	46.6982339	-19.38514785	450	Madagascar	1993	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	12.75	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	46.6982339	-19.38514785	450	Madagascar	1993	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	5.01	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	1987	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	12.29	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	1987	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	3.78	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2018	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	12.65	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2018	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	3.65	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2018	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	3.65	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2018	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	12.65	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2000	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	2.02	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2000	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	0.65	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2010	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	2.13	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2010	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	0.87	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	1990	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	6.29	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	1990	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.29	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2000	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	6.5	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2000	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	4.85	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2006	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	11.37	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2006	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	4.75	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2014	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	12.64	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2014	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	6.47	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2014	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	6.47	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2014	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	12.64	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	1987	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	1.81	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	1987	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	0.82	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	1998	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	10.13	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	1998	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	1.1	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2009	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	1.45	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2009	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	0.67	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	1995	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	0.45	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	1995	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	2.2	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	1995	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.45	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	1995	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	1.96	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2005	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	1.26	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2005	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	5.83	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2005	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.82	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2005	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	5.3	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2011	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	0.61	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2011	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.53	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-60.91544135	14.56086108	474	Martinique	1982	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	6.47	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-60.91544135	14.56086108	474	Martinique	1982	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	4.05	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-60.91544135	14.56086108	474	Martinique	1990	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	9.25	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-60.91544135	14.56086108	474	Martinique	1990	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	7.07	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-60.91544135	14.56086108	474	Martinique	1999	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	10.62	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-60.91544135	14.56086108	474	Martinique	1999	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	7.14	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-10.33187259	20.26089546	478	Mauritania	1988	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	17.32	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-10.33187259	20.26089546	478	Mauritania	1988	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	3.3	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-10.33187259	20.26089546	478	Mauritania	2000	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	15.31	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-10.33187259	20.26089546	478	Mauritania	2000	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	3.46	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	50.54907539999999	26.04407747	48	Bahrain	1991	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	3.32	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	50.54907539999999	26.04407747	48	Bahrain	1991	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.8	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	50.54907539999999	26.04407747	48	Bahrain	2001	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	3.88	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	50.54907539999999	26.04407747	48	Bahrain	2001	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.94	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	1990	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	1.08	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	1990	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	5.17	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
